#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SR22 Turbo", unit_software_part_number="006-B1177-C2", unit_software_version="21.70", system_software_part_number="006-B2647-N9", system_id="26038F7A8", mode=NORMAL, flightstream_header="26038F7A8_20260421_050727", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft lbs,       %,   deg C,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2, E1 Torq,   E1 NG,  E1 ITT, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2026-04-21, 05:07:27,  -07:00,       ,             ,             ,    -5.7, 30.12,        ,  23.5,   0.00,       ,  -24.35,       ,       ,       ,       ,      ,      ,  23.7,  23.1,  -3.6,  33.60,  38.57,     0.00,   76.42,    0.19,  30.17,    0.0,    0.00,   75.74,   74.67,   74.74,   75.46,   75.81,   75.64,   72.86,   72.90,   72.90,   72.90,   73.26,   73.59,   72.52,   72.54,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:28,  -07:00,       ,             ,             ,    -5.7, 30.12,        ,  23.5,   0.00,       ,  -16.37,       ,       ,       ,       ,      ,      ,  23.8,  23.2,  -3.7,  33.60,  38.57,     0.00,   76.41,    0.19,  30.18,    0.0,    0.00,   75.75,   74.67,   74.73,   75.46,   75.80,   75.64,   72.86,   72.90,   72.90,   72.92,   73.25,   73.59,   72.54,   72.55,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:29,  -07:00,       ,             ,             ,    -6.7, 30.12,        ,  23.5,   0.00,       ,  -25.93,       ,       ,       ,       ,      ,      ,  23.9,  23.2,  -3.7,  33.58,  38.55,     0.00,   76.42,    0.18,  30.18,    0.0,    0.00,   75.74,   74.67,   74.74,   75.47,   75.82,   75.64,   72.86,   72.92,   72.89,   72.92,   73.25,   73.58,   72.53,   72.57,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:30,  -07:00,       ,             ,             ,    -6.7, 30.12,        ,  23.5,   0.00,       ,  -31.75,       ,       ,       ,       ,      ,      ,  23.9,  23.3,  -3.7,  33.56,  38.55,     0.00,   76.42,    0.18,  30.18,    0.0,    0.00,   75.74,   74.67,   74.74,   75.47,   75.82,   75.64,   72.89,   72.92,   72.90,   72.91,   73.24,   73.58,   72.51,   72.54,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:31,  -07:00,       ,             ,             ,    -6.7, 30.12,        ,  23.5,   0.00,       ,  -22.95,       ,       ,       ,       ,      ,      ,  23.9,  23.3,  -4.1,  33.55,  38.55,     0.00,   76.42,    0.16,  30.15,    0.0,    0.00,   75.75,   74.67,   74.74,   75.48,   75.82,   75.64,   72.84,   72.92,   73.06,   72.93,   73.30,   73.60,   72.53,   72.58,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:32,  -07:00,       ,             ,             ,    -6.7, 30.12,        ,  23.5,   0.00,       ,  -16.91,   0.52,  -0.15,  -0.03,  -0.00,  95.0,      ,  24.0,  23.3,  -4.2,  33.54,  38.55,     0.00,   76.43,    0.17,  30.15,    0.0,    0.00,   75.75,   74.67,   74.74,   75.46,   75.82,   75.64,   72.90,   72.91,   72.69,   72.92,   73.19,   73.54,   72.57,   72.51,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:33,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,  -30.86,   0.51,  -0.12,   0.00,   0.00,  95.0,      ,  24.0,  23.3,  -4.3,  33.55,  38.56,     0.00,   76.42,    0.17,  30.17,    0.0,    0.00,   75.75,   74.67,   74.74,   75.47,   75.82,   75.64,   72.83,   72.90,   72.90,   72.92,   73.24,   73.56,   72.54,   72.55,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:34,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,  -31.96,   0.52,  -0.18,  -0.00,  -0.00,  95.0,      ,  24.0,  23.3,  -4.4,  33.54,  38.55,     0.00,   76.42,    0.17,  30.16,    0.0,    0.00,   75.76,   74.68,   74.73,   75.47,   75.82,   75.65,   72.86,   72.91,   72.92,   72.93,   73.26,   73.57,   72.54,   72.56,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:35,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,  -18.95,   0.52,  -0.14,  -0.00,  -0.00,  95.0,      ,  24.0,  23.3,  -4.5,  33.53,  38.56,     0.00,   76.43,    0.17,  30.15,    0.0,    0.00,   75.74,   74.67,   74.74,   75.47,   75.82,   75.65,   72.84,   72.91,   73.04,   72.95,   73.28,   73.59,   72.52,   72.55,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:36,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,  -16.11,   0.51,  -0.15,  -0.00,  -0.00,  95.0,      ,  24.0,  23.3,  -4.6,  33.53,  38.56,     0.00,   76.43,    0.17,  30.15,    0.0,    0.00,   75.75,   74.67,   74.74,   75.47,   75.82,   75.64,   72.91,   72.92,   72.70,   72.94,   73.19,   73.57,   72.58,   72.55,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:37,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,  -16.14,   0.51,  -0.14,  -0.00,  -0.00,  95.0,      ,  24.0,  23.3,  -4.6,  33.51,  38.55,     0.00,   76.42,    0.17,  30.16,    0.0,    0.00,   75.75,   74.68,   74.74,   75.48,   75.83,   75.66,   72.87,   72.92,   72.92,   72.94,   73.25,   73.56,   72.55,   72.54,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:38,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,  -17.19,   0.52,  -0.12,  -0.00,   0.00,  95.0,      ,  24.0,  23.3,  -4.7,  33.51,  38.55,     0.00,   76.42,    0.18,  30.15,    0.0,    0.00,   75.76,   74.66,   74.75,   75.47,   75.83,   75.66,   72.88,   72.91,   72.92,   72.92,   73.27,   73.57,   72.53,   72.56,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:39,  -07:00,       ,             ,             ,    -8.7, 30.12,        ,  23.5,   0.00,       ,  -16.05,   0.52,  -0.14,  -0.00,   0.00,  95.0,      ,  24.0,  23.3,  -4.8,  33.51,  38.56,     0.00,   76.43,    0.17,  30.15,    0.0,    0.00,   75.75,   74.67,   74.74,   75.48,   75.83,   75.64,   72.89,   72.91,   73.03,   72.93,   73.23,   73.58,   72.53,   72.56,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:40,  -07:00,       ,             ,             ,    -8.7, 30.12,        ,  23.5,   0.00,       ,  -16.00,   0.53,  -0.14,  -0.01,  -0.00,  95.0,      ,  24.0,  23.3,  -4.8,  33.50,  38.56,     0.00,   76.44,    0.18,  30.15,    0.0,    0.00,   75.76,   74.68,   74.74,   75.47,   75.83,   75.65,   72.94,   72.90,   72.69,   72.92,   73.20,   73.55,   72.59,   72.53,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:41,  -07:00,       ,             ,             ,    -8.7, 30.12,        ,  23.5,   0.00,       ,  -16.00,   0.53,  -0.13,   0.01,  -0.00,  94.9,      ,  24.0,  23.3,  -4.9,  33.50,  38.55,     0.00,   76.43,    0.19,  30.16,    0.0,    0.00,   75.76,   74.69,   74.75,   75.48,   75.83,   75.66,   72.88,   72.90,   72.90,   72.91,   73.24,   73.57,   72.55,   72.54,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:42,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,   -7.91,   0.55,  -0.11,  -0.00,  -0.00,  95.0,      ,  24.0,  23.3,  -4.9,  33.52,  38.55,     0.00,   76.44,    0.19,  30.16,    0.0,    0.00,   75.76,   74.68,   74.76,   75.47,   75.83,   75.65,   72.86,   72.92,   72.91,   72.92,   73.26,   73.57,   72.53,   72.53,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:43,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,    2.39,   0.53,  -0.14,  -0.01,  -0.00,  95.0,      ,  24.0,  23.3,  -5.0,  33.53,  38.54,     0.00,   76.42,    0.16,  30.15,    0.0,    0.00,   75.76,   74.69,   74.75,   75.48,   75.83,   75.65,   72.87,   72.90,   73.04,   72.95,   73.28,   73.57,   72.54,   72.55,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:44,  -07:00,       ,             ,             ,    -8.7, 30.12,        ,  23.5,   0.00,       ,  -12.07,   0.52,  -0.14,  -0.01,   0.00,  95.0,      ,  24.0,  23.3,  -5.0,  33.54,  38.53,     0.00,   76.42,    0.17,  30.15,    0.0,    0.00,   75.77,   74.68,   74.76,   75.49,   75.83,   75.65,   72.87,   72.93,   72.71,   72.93,   73.26,   73.54,   72.59,   72.53,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:45,  -07:00,       ,             ,             ,    -8.7, 30.12,        ,  23.5,   0.00,       ,  -28.40,   0.53,  -0.19,  -0.00,  -0.00,  95.0,      ,  24.0,  23.3,  -5.0,  33.54,  38.53,     0.00,   76.44,    0.18,  30.16,    0.0,    0.00,   75.75,   74.68,   74.75,   75.48,   75.83,   75.65,   72.86,   72.92,   72.92,   72.91,   73.23,   73.56,   72.57,   72.56,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:46,  -07:00,       ,             ,             ,    -9.7, 30.12,        ,  23.5,   0.00,       ,  -39.35,   0.52,  -0.23,  -0.00,   0.00,  95.0,      ,  24.0,  23.3,  -5.1,  33.52,  38.53,     0.00,   76.43,    0.17,  30.16,    0.0,    0.00,   75.77,   74.68,   74.74,   75.48,   75.83,   75.66,   72.88,   72.92,   72.94,   72.93,   73.26,   73.57,   72.53,   72.57,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:47,  -07:00,       ,             ,             ,    -8.7, 30.12,        ,  23.5,   0.00,       ,  -18.96,   0.51,  -0.29,  -0.00,  -0.00,  95.0,      ,  24.0,  23.3,  -5.1,  33.52,  38.54,     0.00,   76.44,    0.17,  30.16,    0.0,    0.00,   75.77,   74.68,   74.75,   75.48,   75.83,   75.65,   72.85,   72.91,   73.06,   72.93,   73.30,   73.58,   72.52,   72.57,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:48,  -07:00,       ,             ,             ,    -9.7, 30.12,        ,  23.5,   0.00,       ,  -16.23,   0.49,  -0.27,  -0.00,  -0.00,  95.0,      ,  24.0,  23.3,  -5.1,  33.53,  38.54,     0.00,   76.44,    0.17,  30.16,    0.0,    0.00,   75.77,   74.69,   74.76,   75.48,   75.83,   75.66,   72.94,   72.90,   72.72,   72.92,   73.21,   73.58,   72.59,   72.54,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:49,  -07:00,       ,             ,             ,    -9.7, 30.12,        ,  23.5,   0.00,       ,  -30.65,   0.49,  -0.31,  -0.00,  -0.00,  95.1,      ,  24.0,  23.3,  -5.1,  33.54,  38.53,     0.00,   76.44,    0.17,  30.17,    0.0,    0.00,   75.76,   74.69,   74.76,   75.48,   75.84,   75.65,   72.87,   72.92,   72.93,   72.92,   73.25,   73.57,   72.55,   72.56,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:50,  -07:00,       ,             ,             ,    -9.7, 30.12,        ,  23.5,   0.00,       ,  -17.54,   0.48,  -0.32,  -0.00,  -0.00,  95.1,      ,  24.0,  23.3,  -5.3,  33.55,  38.53,     0.00,   76.43,    0.17,  30.17,    0.0,    0.00,   75.77,   74.68,   74.74,   75.48,   75.84,   75.65,   72.87,   72.93,   72.93,   72.95,   73.28,   73.57,   72.54,   72.56,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:51,  -07:00,       ,             ,             ,    -9.7, 30.12,        ,  23.5,   0.00,       ,  -16.05,   0.48,  -0.33,  -0.00,  -0.00,  95.1,      ,  24.0,  23.3,  -5.5,  33.55,  38.54,     4.87,   76.45,    0.17,  30.15,    0.0,    0.00,   75.76,   74.69,   74.75,   75.49,   75.83,   75.65,   72.85,   72.91,   73.06,   72.94,   73.29,   73.57,   72.54,   72.58,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:52,  -07:00,       ,             ,             ,   -10.7, 30.12,        ,  23.5,   0.00,       ,  -11.58,   0.48,  -0.38,  -0.00,   0.00,  95.1,      ,  24.0,  23.2,  -5.5,  33.56,  38.54,    12.42,   76.44,    0.19,  30.17,    0.0,    0.00,   75.76,   74.69,   74.76,   75.48,   75.84,   75.66,   72.94,   72.92,   72.69,   72.94,   73.21,   73.55,   72.60,   72.53,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:53,  -07:00,       ,             ,             ,   -10.7, 30.12,        ,  23.5,   0.00,       ,  -23.00,   0.46,  -0.35,  -0.01,  -0.00,  95.2,      ,  23.9,  23.2,  -5.7,  33.58,  38.54,    16.98,   76.44,    0.19,  30.17,    0.0,    0.00,   75.77,   74.69,   74.76,   75.49,   75.85,   75.65,   72.88,   72.92,   72.92,   72.93,   73.26,   73.56,   72.54,   72.56,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:54,  -07:00,       ,             ,             ,   -10.7, 30.12,        ,  23.5,   0.00,       ,  -18.14,   0.45,  -0.37,  -0.01,  -0.00,  95.2,      ,  23.9,  23.2,  -5.9,  33.60,  38.54,    18.96,   76.43,    0.18,  30.16,    0.0,    0.00,   75.77,   74.69,   74.76,   75.48,   75.83,   75.65,   72.88,   72.92,   72.94,   72.93,   73.25,   73.55,   72.55,   72.57,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:56,  -07:00,       ,             ,             ,    -9.7, 30.12,        ,  23.5,   0.00,       ,   -6.82,   0.45,  -0.38,   0.00,   0.00,  95.2,      ,  23.9,  23.2,  -5.9,  33.60,  38.54,     7.24,   76.44,    0.18,  30.16,    0.0,    0.00,   75.76,   74.68,   74.76,   75.49,   75.84,   75.66,   72.92,   72.91,   72.71,   72.93,   73.21,   73.54,   72.62,   72.52,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:57,  -07:00,       ,             ,             ,    -8.7, 30.12,        ,  23.5,   0.00,       ,   22.60,   0.44,  -0.42,  -0.01,  -0.00,  95.2,      ,  23.9,  23.2,  -5.9,  33.60,  38.54,     2.61,   76.44,    0.19,  30.17,    0.0,    0.00,   75.77,   74.69,   74.76,   75.49,   75.84,   75.66,   72.87,   72.91,   72.92,   72.92,   73.25,   73.59,   72.55,   72.57,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:58,  -07:00,       ,             ,             ,    -9.7, 30.12,        ,  23.5,   0.00,       ,   -4.22,   0.45,  -0.45,  -0.01,  -0.00,  95.2,      ,  23.9,  23.2,  -5.9,  33.60,  38.55,     0.95,   76.44,    0.18,  30.17,    0.0,    0.00,   75.77,   74.69,   74.77,   75.49,   75.84,   75.66,   72.88,   72.93,   72.93,   72.93,   73.27,   73.56,   72.55,   72.56,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:07:59,  -07:00,       ,             ,             ,   -10.7, 30.12,        ,  23.5,   0.00,       ,  -21.46,   0.46,  -0.46,  -0.02,   0.00,  95.2,      ,  23.2,  22.5,  -5.9,  33.59,  38.55,     0.39,   76.45,    0.30,  30.21,    0.0,    0.00,   75.78,   74.69,   74.77,   75.49,   75.84,   75.66,   73.18,   72.99,   77.43,   73.24,   73.37,   73.55,   72.21,   73.20,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:08:00,  -07:00,       ,             ,             ,   -11.7, 30.12,        ,  23.5,   0.00,       ,  -38.41,   0.46,  -0.44,   0.00,   0.00,  95.3,      ,  21.0,  20.2,  -6.0,  33.59,  38.54,     0.13,   76.45,    0.50,  30.29,    0.0,    0.00,   75.76,   74.69,   74.76,   75.49,   75.83,   75.65,   72.79,   72.90,   72.86,   72.92,   73.27,   73.53,   72.55,   72.59,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:08:01,  -07:00,       ,             ,             ,   -11.7, 30.12,        ,  23.5,   0.00,       ,  -34.22,   0.37,  -0.49,  -0.06,   0.00,  95.4,      ,  21.0,  20.2,  -6.0,  33.59,  38.54,     1.85,   76.45,    5.17,  25.72,  585.0,    0.02,   75.77,   74.69,   74.76,   75.48,   75.83,   75.66,   97.97,   91.60,   97.51,  114.28,  110.39,  102.64,   98.58,  103.29,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:08:02,  -07:00,       ,             ,             ,    -8.7, 30.12,        ,  23.5,   0.00,       ,   15.45,   0.35,  -0.38,  -0.02,  -0.00,  95.4,      ,  21.7,  20.9,  -6.0,  33.58,  38.52,     3.37,   76.51,   18.21,  22.22,  762.6,    0.12,   75.77,   74.69,   74.77,   75.49,   75.86,   75.66,  141.15,  134.79,  146.46,  154.85,  205.91,  142.69,  135.22,  166.21,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:08:03,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,   63.90,   0.30,  -0.47,   0.06,   0.00,  95.4,      ,  22.3,  21.6,  -5.2,  33.54,  38.49,     3.37,   76.58,   34.74,  21.80,  727.5,    0.10,   75.78,   74.70,   74.78,   75.49,   75.91,   75.69,  178.45,  174.09,  178.43,  185.56,  284.20,  167.33,  164.26,  211.11,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-04-21, 05:08:04,  -07:00,       ,             ,             ,    -7.7, 30.12,        ,  23.5,   0.00,       ,   49.59,   0.32,  -0.45,   0.01,  -0.00,  95.4,      ,  23.4,  23.0,  -2.1,  33.52,  38.48,     3.34,   76.67,   44.36,  20.40,  783.5,    0.10,   75.78,   74.72,   74.78,   75.51,   75.97,   75.72,  215.69,  214.14,  216.94,  227.04,  354.53,  205.55,  198.70,  252.37,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  263.9, 116.70, 110.70, 125.500, 121.700,       ,       ,       ,       ,       ,       ,   -7.2,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
