#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SR22 Turbo", unit_software_part_number="006-B1177-C2", unit_software_version="21.70", system_software_part_number="006-B2647-N9", system_id="26038F7A8", mode=NORMAL, flightstream_header="26038F7A8_20260323_094616", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft lbs,       %,   deg C,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2, E1 Torq,   E1 NG,  E1 ITT, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2026-03-23, 09:49:39,  -07:00,       ,   27.2517376,  -81.4137192,   165.7, 30.14,   145.8,  30.8,   0.00,   1.42,   45.42,   1.43,  -0.73,  -0.02,  -0.02,  61.3, 123.6,  27.7,  28.7,   1.5,  18.13,  20.28,     2.98,  183.43,   35.58,  14.62, 1113.0,    0.10,  288.66,  286.55,  283.04,  279.92,  286.61,  287.09, 1124.03, 1116.13, 1113.35, 1079.36, 1154.85, 1105.33, 1027.19, 1065.85,        ,        ,        ,         ,       ,       ,        ,        ,        ,    56.6,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   3.9, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:40,  -07:00,       ,   27.2517433,  -81.4137192,   161.7, 30.14,   146.1,  30.8,   0.00,   1.42,  -77.09,   1.10,  -0.68,   0.03,   0.01,  42.4, 123.6,  27.8,  28.7,   1.4,  18.07,  20.04,     2.99,  183.29,   36.46,  14.33, 1140.2,    0.10,  288.92,  286.79,  283.35,  280.16,  286.88,  287.37, 1123.97, 1115.82, 1113.66, 1077.94, 1154.42, 1104.13, 1025.55, 1065.23,        ,        ,        ,         ,       ,       ,        ,        ,        ,    56.8,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:41,  -07:00,       ,   27.2517471,  -81.4137115,   161.7, 30.14,   146.4,  30.8,   0.00,   0.99,  -96.15,   0.87,  -0.56,   0.01,  -0.03,  31.3, 123.6,  27.8,  28.7,   1.4,  18.02,  19.85,     3.01,  183.11,   37.00,  14.35, 1140.9,    0.10,  289.21,  287.06,  283.67,  280.41,  287.14,  287.70, 1126.84, 1115.28, 1115.32, 1077.76, 1155.24, 1104.46, 1024.74, 1066.01,        ,        ,        ,         ,       ,       ,        ,        ,        ,    57.1,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:42,  -07:00,       ,   27.2517490,  -81.4137115,   162.7, 30.14,   146.5,  30.8,   0.00,   0.00,  -52.34,   0.98,  -0.47,   0.01,  -0.03,  28.1, 123.6,  27.8,  28.7,   1.4,  17.94,  19.78,     3.15,  183.00,   37.62,  15.60, 1179.2,    0.11,  289.47,  287.30,  283.97,  280.66,  287.39,  287.98, 1132.66, 1116.08, 1119.49, 1079.89, 1160.64, 1105.83, 1025.85, 1070.51,        ,        ,        ,         ,       ,       ,        ,        ,        ,    57.2,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:43,  -07:00,       ,   27.2517509,  -81.4137115,   162.7, 30.14,   146.1,  30.8,   0.00,   0.00,  -13.99,   0.70,  -0.44,  -0.00,  -0.02,  25.8, 123.6,  27.8,  28.7,   1.5,  17.86,  19.83,     3.73,  182.92,   39.51,  16.78, 1302.2,    0.14,  289.76,  287.53,  284.29,  280.89,  287.67,  288.23, 1143.20, 1131.27, 1134.33, 1092.76, 1176.55, 1119.12, 1039.60, 1089.60,        ,        ,        ,         ,       ,       ,        ,        ,        ,    56.8,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:44,  -07:00,       ,   27.2517567,  -81.4137115,   162.7, 30.14,   144.9,  30.8,   0.00,   0.00,    5.79,   0.82,  -0.32,   0.02,  -0.02,  24.9, 123.6,  27.7,  28.7,   1.5,  17.81,  19.93,     3.22,  182.90,   38.14,  12.68, 1145.2,    0.09,  290.02,  287.77,  284.58,  281.14,  287.92,  288.52, 1142.77, 1137.67, 1139.40, 1098.51, 1179.13, 1124.43, 1046.79, 1097.74,        ,        ,        ,         ,       ,       ,        ,        ,        ,    55.7,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:45,  -07:00,       ,   27.2517605,  -81.4137115,   160.7, 30.14,   144.3,  30.8,   0.00,   0.00,  -41.31,   0.76,  -0.38,   0.01,  -0.01,  23.5, 123.6,  27.7,  28.7,   1.4,  17.75,  20.04,     2.68,  182.81,   32.17,  13.42,  951.9,    0.07,  290.29,  288.05,  284.90,  281.38,  288.19,  288.86, 1123.83, 1123.69, 1124.04, 1079.11, 1159.98, 1112.05, 1034.31, 1081.46,        ,        ,        ,         ,       ,       ,        ,        ,        ,    55.0,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:46,  -07:00,       ,   27.2517605,  -81.4137115,   160.7, 30.14,   144.1,  30.8,   0.00,   0.00,  -53.50,   0.83,  -0.37,   0.00,   0.00,  23.5, 123.6,  27.7,  28.7,   1.4,  17.71,  20.16,     2.45,  182.66,   29.43,  13.73,  934.7,    0.06,  290.55,  288.28,  285.19,  281.63,  288.44,  289.13, 1110.39, 1109.09, 1106.63, 1072.44, 1143.78, 1101.56, 1026.04, 1066.40,        ,        ,        ,         ,       ,       ,        ,        ,        ,    54.9,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,  -3.9, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:47,  -07:00,       ,   27.2517605,  -81.4137115,   160.7, 30.14,   144.2,  30.8,   0.00,   0.00,  -34.37,   0.76,  -0.41,   0.01,  -0.01,  23.5, 123.6,  27.7,  28.7,   1.4,  17.64,  20.29,     2.38,  182.48,   28.37,  13.71,  932.7,    0.06,  290.83,  288.52,  285.50,  281.87,  288.68,  289.38, 1098.36, 1096.90, 1090.35, 1064.52, 1131.04, 1092.24, 1018.56, 1053.32,        ,        ,        ,         ,       ,       ,        ,        ,        ,    55.0,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:48,  -07:00,       ,   27.2517605,  -81.4137115,   160.7, 30.14,   144.2,  30.8,   0.00,   0.00,  -13.40,   0.75,  -0.42,  -0.01,  -0.00,  23.6, 123.6,  27.8,  28.7,   1.4,  17.60,  20.48,     2.36,  182.30,   28.14,  13.74,  936.8,    0.06,  291.09,  288.73,  285.78,  282.11,  288.88,  289.63, 1089.70, 1084.59, 1078.94, 1057.31, 1120.49, 1085.76, 1011.69, 1043.12,        ,        ,        ,         ,       ,       ,        ,        ,        ,    55.0,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:49,  -07:00,       ,   27.2517624,  -81.4137115,   160.7, 30.14,   145.1,  30.8,   0.00,   0.00,  -14.78,   0.69,  -0.44,   0.01,   0.00,  23.6, 123.6,  27.8,  28.7,   1.4,  17.54,  20.62,     2.36,  182.14,   28.22,  13.68,  944.4,    0.06,  291.36,  288.98,  286.06,  282.34,  289.12,  289.91, 1081.54, 1075.23, 1066.20, 1049.04, 1110.90, 1080.51, 1006.08, 1033.76,        ,        ,        ,         ,       ,       ,        ,        ,        ,    55.9,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:50,  -07:00,       ,   27.2517586,  -81.4137115,   160.7, 30.14,   146.1,  30.8,   0.00,   0.00,  -11.30,   0.68,  -0.45,  -0.00,  -0.01,  23.6, 123.6,  27.8,  28.7,   1.4,  17.51,  20.76,     2.38,  182.05,   28.43,  13.63,  948.4,    0.06,  291.60,  289.20,  286.32,  282.57,  289.31,  290.14, 1074.83, 1065.61, 1057.12, 1043.56, 1101.97, 1072.00, 1000.80, 1026.37,        ,        ,        ,         ,       ,       ,        ,        ,        ,    56.9,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:51,  -07:00,       ,   27.2517586,  -81.4137115,   160.7, 30.14,   146.6,  30.8,   0.00,   0.00,  -10.29,   0.65,  -0.45,   0.02,   0.01,  23.7, 123.6,  27.8,  28.7,   1.4,  17.48,  20.92,     2.41,  181.98,   26.78,  14.91,  876.7,    0.07,  291.86,  289.40,  286.58,  282.79,  289.51,  290.35, 1066.78, 1053.75, 1043.92, 1032.15, 1080.98, 1059.37,  991.62, 1014.93,        ,        ,        ,         ,       ,       ,        ,        ,        ,    57.3,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:52,  -07:00,       ,   27.2517586,  -81.4137115,   160.7, 30.14,   146.6,  30.8,   0.00,   0.00,  -16.47,   0.62,  -0.46,   0.00,  -0.01,  23.6, 123.6,  27.8,  28.7,   1.4,  17.46,  21.08,     2.42,  181.89,   27.60,  13.87,  938.3,    0.07,  292.11,  289.59,  286.83,  283.02,  289.69,  290.56, 1061.36, 1044.05, 1035.14, 1024.13, 1073.06, 1052.14,  983.86, 1006.76,        ,        ,        ,         ,       ,       ,        ,        ,        ,    57.4,   0,  GPS,    2.3, 108.70, 108.70, 127.200, 122.800,       ,       ,       ,       ,       ,       ,   -6.8,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,     36,  37.0,     60
2026-03-23, 09:49:53,  -07:00,       ,   27.2517586,  -81.4137115,   161.7, 30.14,   146.7,  30.8,   0.00,   0.00,    3.43,   0.58,  -0.48,   0.01,   0.00,  23.4, 123.6,  27
